"","CASEID","SITE","IDNUM","CASENO","JURORNO","RELVEVID","COMPLEX","EVIDENCE","UNDSDEXP","UNDSDJUD","KEYEVDNC","POLEVDNC","BELIEVBL","VICTEVID","DEFTEVID","DSYMPATH","VSYMPATH","PROSATTY","DEFTATTY","CONDUCTD","PROSSTRG","DEFSTRNG","HOWCLOSE","LEANING","NVCNGMD","POPEN","DFOPN","TESTSTAT","DFWITN","CLOSPRO","CLOSDF","JDFINSTR","JRDELIB","FAVORWHO","PERSNALY","DIFJUDGE","FIRSTVOT","SECRET","HOWVOTE","CERTAIN","VOTEPROS","VOTEDEFT","VOTEUNDC","DNTREMEM","FINLVOTE","VOTEPRO2","VOTEDEF2","VOTEUND2","DNTREME2","EXPRESSD","OPENMIND","PARTICIP","INFLUENC","DOMINATE","UNREASON","REMEVID","REMINSTR","POINTVU","CLOSFRND","CONFLICT","TIME","CONVINCE","EASYRCH","SATDELIB","SATVERDT","FAIRLAW","DIFFVERD","FAIROUTC","APPROPRI","ONEPERSN","POLICE","AMCOURTS","CRMSEVRE","PRESIDE","PREVIOUS","CIVILCRM","GENDER","AGE","SCHOOL","RACE","RELIGON","INCOME","JOBSTAT","OCCUPAT"
"70",NA,1,705,7,5,6,6,5,6,5,5,5,5,6,2,2,7,6,6,6,6,2,2,3,9,0,0,0,0,0,0,0,0,1,6,1,3,1,1,6,10,1,1,9,1,12,0,0,9,3,5,6,5,1,3,2,3,6,5,2,7,7,6,6,7,6,6,6,4,1,5,5,2,1,1,1,1,3,5,3,-9,-9,-9,-9
"71",NA,1,706,7,6,3,4,4,6,5,4,5,5,5,3,4,5,5,5,4,5,3,2,4,9,0,0,1,0,0,0,0,0,5,4,1,3,1,1,4,11,1,-9,9,1,12,0,-9,9,4,2,4,4,7,1,3,3,2,4,5,4,7,3,4,4,4,4,4,4,3,5,5,4,0,0,-8,1,3,4,3,-9,-9,-9,-9
"72",NA,1,707,7,7,6,5,4,5,6,6,4,4,5,3,3,5,6,3,4,6,3,2,3,9,0,0,1,0,0,0,0,0,2,5,1,4,1,1,6,11,-9,1,9,1,12,-9,-9,9,5,5,4,4,6,5,5,2,5,6,5,7,7,3,-9,6,6,4,5,5,1,7,6,7,0,1,3,2,5,2,2,-9,-9,-9,-9
"73",NA,1,708,7,8,1,4,4,6,6,7,4,7,6,1,2,7,7,6,7,6,1,1,3,9,0,0,0,0,0,0,0,0,1,6,6,3,1,1,7,11,1,-9,9,1,12,0,0,9,6,5,7,6,4,7,2,2,5,6,2,7,7,2,7,7,7,6,7,4,1,2,2,5,0,1,1,1,4,4,2,-9,-9,-9,-9
"74",NA,1,709,7,9,4,3,7,7,7,5,7,7,1,1,3,7,7,4,7,2,2,1,3,9,0,0,1,0,0,0,0,0,1,5,1,2,1,1,5,-9,-9,-9,9,1,-9,-9,-9,9,2,7,-9,3,7,6,5,1,7,7,1,7,4,5,7,7,7,4,7,6,1,7,6,7,0,1,1,-9,3,3,1,-9,-9,-9,-9
"75",NA,1,710,7,10,4,5,3,6,5,4,7,7,6,1,3,6,6,3,3,7,2,1,5,9,0,0,1,0,0,0,0,0,2,6,4,3,1,1,7,11,1,1,9,1,12,-9,-9,9,1,7,7,5,3,1,-9,2,7,7,6,7,5,5,7,7,7,4,7,5,1,4,3,7,0,1,2,-9,3,3,2,-9,-9,-9,-9
"76",NA,1,711,7,11,6,4,6,6,6,3,5,5,7,1,4,7,7,3,7,7,2,1,4,9,0,0,0,1,0,0,0,0,1,6,1,3,1,1,7,11,1,-9,0,1,11,-9,-9,0,5,7,7,5,1,1,1,1,7,5,2,7,7,4,7,7,7,4,7,-9,1,4,5,5,0,1,3,-9,4,3,1,-9,-9,-9,-9
"77",NA,1,712,7,12,7,4,2,6,2,5,7,7,7,2,1,6,7,6,4,7,4,1,4,9,0,0,0,0,0,0,0,0,1,7,4,3,1,1,7,11,1,-9,9,-9,12,-9,-9,9,1,7,6,4,3,1,2,4,6,5,2,7,5,6,7,7,7,1,6,-9,1,6,6,6,1,1,2,2,2,2,3,-9,-9,-9,-9
"78",NA,1,802,8,2,3,7,4,5,7,1,6,4,1,-8,1,6,5,5,5,6,6,6,8,9,0,1,0,0,0,0,0,0,7,1,1,4,1,2,7,-9,12,-9,0,2,-9,12,-9,0,1,7,-9,4,4,1,2,1,4,6,7,6,5,6,7,6,4,6,4,4,2,4,3,7,0,1,2,2,1,3,4,-9,-9,-9,-9
"79",NA,1,803,8,3,4,6,6,6,-9,1,6,3,5,-8,1,5,4,5,4,5,2,7,-9,9,0,0,0,0,0,0,0,0,6,-9,-9,5,1,-9,7,-9,12,-9,9,-9,-9,12,-9,9,1,7,6,5,1,1,2,1,7,-9,1,7,1,7,7,7,7,1,7,4,-9,7,7,6,0,1,1,2,3,2,3,-9,-9,-9,-9
"80",NA,1,804,8,4,1,4,5,5,4,1,4,3,-8,-8,1,4,4,5,6,1,6,6,8,9,0,0,1,0,0,0,0,0,6,6,2,3,1,2,7,-9,12,-9,9,2,-9,12,-9,9,1,7,6,6,3,1,1,1,-9,7,1,7,3,7,7,7,5,4,-9,-9,2,6,6,7,0,1,2,-9,2,-9,-9,-9,-9,-9,-9
"81",NA,1,805,8,5,1,3,6,6,7,-9,2,4,6,6,4,4,4,4,7,1,-9,7,5,9,0,0,0,0,0,0,0,1,7,7,1,2,1,2,7,-9,12,-9,9,-9,-9,-9,-9,9,1,7,4,4,4,1,1,1,-9,4,1,7,1,7,7,7,-9,4,-9,-9,-9,-9,-9,-9,-9,-9,-8,-9,-9,-9,-9,-9,-9,-9,-9
"82",NA,1,806,8,6,1,1,1,1,2,1,7,1,-8,-8,-9,-8,-9,-9,-9,-9,-9,-9,-9,9,0,0,0,0,0,0,0,0,-9,-9,-9,-9,-8,-9,-9,-9,-9,-9,9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,2,2,3,4,4,-9,-9,-9,-9
"83",NA,1,807,8,7,-9,-9,-9,-8,-9,-9,-8,-8,-8,-8,-9,-8,-9,-9,-9,-9,-9,-9,-9,9,0,0,0,0,0,0,0,0,-9,-9,-9,-9,-8,-9,-9,-9,-9,-9,9,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-8,-9,-9,-9,-9,-9,-9,-9,-9
"84",NA,1,808,8,8,2,4,7,7,6,6,7,6,6,-8,4,4,6,6,7,4,5,7,3,9,0,0,0,0,0,0,0,0,7,7,1,3,1,2,7,12,-9,-9,9,2,12,-9,-9,9,1,7,5,1,1,1,5,4,6,6,1,7,1,7,7,7,7,2,7,4,2,7,7,4,0,1,2,1,4,3,3,-9,-9,-9,-9
"85",NA,1,809,8,9,1,2,6,4,7,1,7,3,4,-8,1,4,6,6,6,1,5,6,3,9,0,0,1,0,0,0,0,0,4,5,1,4,1,2,7,-9,12,-9,9,2,-9,12,-9,9,2,7,7,5,1,1,1,1,5,6,1,7,5,7,7,7,7,1,7,4,2,6,6,7,1,1,2,1,3,4,2,-9,-9,-9,-9
"86",NA,1,810,8,10,1,2,4,5,5,3,5,5,5,-8,3,4,5,5,5,3,5,6,4,9,0,0,0,0,0,0,0,0,7,7,1,2,1,2,7,-9,12,-9,9,2,-9,12,-9,0,1,7,7,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-8,1,2,3,3,-9,-9,-9,-9
"87",NA,1,811,8,11,4,3,6,6,6,2,7,3,5,-8,1,5,4,5,4,2,5,7,3,9,0,0,1,0,0,0,0,0,6,6,1,5,1,2,7,-9,12,-9,9,3,-9,12,-9,9,1,7,6,5,1,1,2,1,7,6,1,7,1,7,7,7,7,1,7,4,2,7,7,6,0,1,1,1,3,3,2,-9,-9,-9,-9
"88",NA,1,812,8,12,4,5,6,6,6,7,7,7,5,3,5,6,6,7,6,7,2,1,5,9,0,1,0,0,0,0,0,0,1,7,1,3,1,2,7,12,-9,-9,9,2,-9,12,-9,9,1,7,5,1,2,1,1,1,-9,6,1,7,6,7,7,7,7,7,7,1,2,5,6,7,0,1,2,2,4,3,4,-9,-9,-9,-9
"89",NA,1,1001,10,1,7,1,7,7,7,1,1,3,7,7,1,1,7,1,7,7,1,1,6,9,0,0,0,0,0,0,0,0,7,7,1,6,0,3,7,12,-9,-9,0,-9,12,-9,-9,0,7,7,-9,6,7,1,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-8,-9,-9,-9,-9,-9,-9,-9,-9
"90",NA,1,1002,10,2,7,4,7,7,6,2,6,4,-8,7,7,-8,5,5,7,7,7,4,4,9,0,0,0,1,0,0,0,0,4,6,1,3,0,1,7,12,-9,-9,9,1,12,-9,-9,9,1,6,6,4,1,1,1,1,6,7,2,7,2,6,7,7,7,5,6,4,1,6,6,7,0,1,2,2,3,5,8,-9,-9,-9,-9
"91",NA,1,1003,10,3,6,2,6,6,7,2,5,3,6,6,2,1,5,4,5,4,3,3,4,9,0,0,0,0,0,0,0,0,3,6,2,5,0,1,6,12,-9,-9,0,-9,12,-9,-9,0,5,7,4,6,1,1,1,4,5,6,1,4,4,2,6,6,6,2,7,4,1,3,5,4,0,1,2,1,2,4,6,-9,-9,-9,-9
"92",NA,1,1004,10,4,6,2,6,6,5,2,4,6,-8,7,-9,4,3,4,4,6,1,1,4,9,0,0,0,0,0,0,0,0,1,7,1,6,0,1,7,12,0,0,9,1,12,0,0,9,2,6,7,6,4,-9,1,3,6,7,1,7,5,6,7,7,7,6,6,5,1,5,5,4,0,1,2,1,2,4,2,-9,-9,-9,-9
"93",NA,1,1005,10,5,6,4,4,5,7,4,6,4,4,2,2,4,4,4,7,4,2,1,8,9,0,0,0,0,0,0,0,0,1,5,4,5,0,1,6,12,0,-9,9,-9,12,-9,-9,9,1,7,5,1,4,1,1,3,5,6,2,7,4,6,7,7,7,4,7,4,1,4,6,6,0,0,-8,1,2,3,6,-9,-9,-9,-9
"94",NA,1,1006,10,6,5,6,5,5,6,5,4,4,4,4,4,4,4,4,7,5,5,3,4,9,0,1,0,0,0,0,0,0,4,1,1,4,0,1,7,12,-9,-9,0,1,12,-9,-9,0,4,6,2,4,7,4,4,4,4,4,2,6,3,4,6,6,6,6,6,4,1,4,4,4,1,0,-8,2,2,3,6,-9,-9,-9,-9
"95",NA,1,1007,10,7,5,4,5,6,5,6,7,6,7,7,5,4,6,6,6,6,5,2,4,9,0,0,0,0,0,0,0,0,1,6,2,4,0,1,7,12,-9,-9,9,1,12,-9,-9,9,5,6,3,3,5,1,1,2,6,7,1,6,1,6,7,7,7,5,5,4,1,6,7,7,0,-9,-8,2,4,4,-9,-9,-9,-9,-9
"96",NA,1,1008,10,8,4,1,4,5,5,7,7,4,-8,4,7,-8,3,6,7,5,5,4,8,9,0,0,0,0,0,1,0,0,3,3,1,6,0,1,7,12,-9,-9,9,1,12,-9,-9,9,6,6,4,3,7,3,1,1,7,5,2,7,6,3,7,7,7,6,7,4,1,5,6,4,0,0,-8,2,4,3,2,-9,-9,-9,-9
"97",NA,1,1009,10,9,7,2,7,7,7,6,7,4,6,7,1,7,4,7,7,5,7,4,3,9,0,0,0,1,0,0,0,0,5,4,7,6,0,1,4,12,-9,-9,9,1,12,-9,-9,9,1,7,7,5,1,1,1,1,7,7,5,7,5,4,7,7,6,7,7,5,1,7,5,7,0,0,-8,2,3,2,1,-9,-9,-9,-9
"98",NA,1,1010,10,10,7,2,7,7,4,1,5,4,7,5,4,4,2,6,7,6,3,1,8,9,0,0,0,0,0,0,0,1,4,5,1,5,0,1,7,12,-9,-9,9,1,12,-9,-9,9,2,7,7,7,4,1,1,4,7,6,1,7,2,5,7,7,7,4,7,4,1,4,6,6,1,1,2,1,3,5,4,-9,-9,-9,-9
"99",NA,1,1011,10,11,7,6,1,1,3,4,6,4,6,7,4,3,4,4,-9,-9,1,2,4,9,0,0,0,0,0,0,0,0,1,7,7,2,1,-9,7,0,0,-9,0,1,12,-9,-9,0,-9,5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,7,7,3,-9,4,7,7,-9,-9,-8,-9,-9,-9,-9,-9,-9,-9,-9
"100",NA,1,1012,10,12,7,2,7,7,4,5,3,6,-8,7,4,-8,3,6,6,6,1,2,4,9,0,0,0,0,0,0,0,0,1,7,2,4,0,3,7,12,0,-9,9,1,12,0,-9,9,5,3,7,6,4,1,2,6,4,6,1,7,3,5,7,7,6,5,6,6,1,3,6,6,0,1,1,2,2,4,-9,-9,-9,-9,-9
"101",NA,1,1101,11,1,3,5,6,2,3,5,-8,-8,6,-8,6,6,4,3,6,6,1,1,1,9,0,0,0,0,0,0,0,0,1,6,4,3,0,1,7,12,-9,-9,0,1,12,-9,-9,0,1,7,7,5,7,1,3,6,5,6,1,7,2,7,7,7,6,1,7,5,1,6,5,7,0,0,-8,2,3,3,2,1,7,1,1
"102",NA,1,1102,11,2,3,5,4,4,2,4,-8,-8,7,-8,-9,4,6,6,7,7,1,1,3,9,0,0,0,0,0,0,0,0,1,7,4,2,0,1,7,12,-9,-9,0,1,12,-9,-9,0,1,7,6,5,2,1,1,6,7,7,1,7,1,7,7,7,7,1,7,4,1,5,6,7,0,1,3,2,4,2,1,1,5,1,3
"103",NA,1,1103,11,3,4,4,2,4,5,4,4,4,4,4,-9,3,4,4,5,5,3,3,3,9,0,0,0,0,0,0,0,0,4,5,4,6,0,1,4,12,-9,-9,0,1,12,-9,-9,0,3,7,5,4,5,7,3,3,4,4,1,6,1,5,6,6,6,4,4,-9,1,6,7,5,0,0,-8,1,2,1,3,2,2,1,8
"104",NA,1,1104,11,4,2,2,6,6,4,1,-8,-8,6,-8,1,5,6,3,5,6,2,2,3,9,0,0,0,0,0,0,0,0,2,7,1,3,0,1,7,12,-9,-9,0,1,12,-9,-9,0,2,7,6,6,3,1,2,4,6,6,1,7,1,6,6,6,7,2,7,3,1,5,6,3,0,1,2,1,2,3,1,2,7,1,3
"105",NA,1,1105,11,5,6,2,7,7,3,1,4,7,7,-8,1,7,7,5,7,7,2,1,1,9,0,0,0,0,0,0,0,0,1,7,1,2,0,1,7,12,-9,-9,0,1,12,-9,-9,0,1,7,7,2,4,1,1,1,7,7,1,7,1,7,7,7,7,1,7,4,1,7,7,6,0,1,2,1,5,4,3,2,5,5,2
"106",NA,1,1106,11,6,5,1,7,7,7,1,7,7,7,-8,7,7,5,5,7,7,4,1,3,9,0,0,0,0,0,0,0,0,1,7,1,3,0,1,7,12,-9,-9,0,1,12,-9,-9,0,1,7,6,4,4,1,1,1,7,7,1,7,1,7,7,7,7,1,7,4,1,6,7,4,1,1,1,1,4,3,3,2,6,1,6
"107",NA,1,1107,11,7,5,1,7,5,7,1,4,4,4,4,4,7,3,5,7,7,1,1,8,9,0,0,0,0,0,0,0,0,1,7,2,4,-8,1,7,12,-9,-9,0,1,12,-9,-9,0,1,7,7,7,1,1,1,1,7,5,1,7,2,7,7,7,7,4,7,4,1,2,4,5,0,0,-8,2,3,4,6,2,7,1,2
"108",NA,1,1108,11,8,2,4,5,5,3,5,1,7,-8,-8,7,7,3,2,6,5,1,2,5,9,0,0,0,0,0,1,0,0,2,6,1,3,0,1,7,12,-9,-9,0,1,12,-9,-9,0,1,7,7,3,1,1,5,5,6,6,1,7,1,6,7,7,7,5,6,5,1,6,5,7,0,0,-8,2,5,4,1,2,6,2,8
"109",NA,1,1109,11,9,3,3,7,4,7,2,-8,-8,7,-8,1,7,6,6,5,7,2,1,1,9,0,0,0,0,0,0,0,0,1,6,2,3,0,1,7,12,-9,-9,0,1,12,-9,-9,0,1,7,4,5,5,1,3,3,5,6,1,7,2,-9,-9,-9,7,1,7,4,1,6,4,5,0,1,1,1,6,5,2,3,3,5,-9
"110",NA,1,1110,11,10,4,3,6,5,2,2,-8,-8,6,-8,5,6,4,3,4,6,2,1,3,9,0,0,0,0,0,0,1,0,2,5,1,3,0,1,7,12,0,0,0,1,12,0,0,0,1,7,6,4,4,1,2,6,6,7,1,7,2,6,6,6,6,4,4,4,1,4,4,4,0,0,-8,2,2,5,2,5,5,2,2
"111",NA,1,1111,11,11,5,2,5,7,6,1,2,7,7,-8,4,6,6,4,1,7,1,1,3,9,0,0,0,0,0,0,0,0,1,7,1,3,0,1,7,12,-9,-9,0,1,12,-9,-9,0,1,7,5,4,2,1,3,2,6,4,1,7,1,6,7,7,6,4,7,4,1,6,6,7,0,0,-8,2,4,2,2,2,6,1,3
"112",NA,1,1112,11,12,4,3,6,6,5,2,6,7,7,-8,4,6,7,2,5,6,2,1,3,9,0,0,0,0,0,0,0,0,1,6,1,4,0,1,7,12,-9,-9,0,1,12,-9,-9,0,1,7,6,4,4,1,1,2,5,6,1,7,1,6,7,7,6,1,6,5,1,7,7,2,0,0,-8,2,2,1,3,2,3,1,4
"113",NA,1,1201,12,1,2,4,3,-8,3,6,3,4,-8,6,7,1,5,3,3,5,4,3,8,9,0,0,0,0,0,0,0,1,6,1,6,3,1,2,6,-9,-9,-9,1,1,11,1,-9,0,6,3,5,2,6,6,-9,5,3,6,6,6,7,2,2,2,2,6,1,6,2,6,6,7,0,0,-8,2,1,3,8,2,6,6,-9
"114",NA,1,1202,12,2,4,2,1,-8,5,6,7,7,6,7,3,3,7,7,7,6,-9,7,5,9,0,0,0,0,0,0,0,0,7,1,1,1,1,1,-9,7,-9,-9,0,-9,7,-9,-9,0,1,7,7,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-8,-9,-9,-9,-9,-9,-9,-9,-9
"115",NA,1,1203,12,3,4,4,2,4,7,7,4,4,-8,2,3,4,6,3,5,6,3,2,5,9,0,0,0,1,0,0,0,0,6,5,1,3,1,2,6,-9,-9,-9,1,1,12,-9,-9,0,4,3,6,2,4,5,2,1,7,4,5,6,5,2,4,6,6,2,5,4,1,4,4,3,0,0,-8,2,1,4,2,3,6,6,-9
"116",NA,1,1204,12,4,3,5,4,4,7,4,7,1,3,4,1,1,6,3,6,5,2,2,8,9,0,0,0,0,0,0,0,1,7,1,4,1,1,2,7,5,4,3,0,2,11,-9,-9,0,6,4,7,5,7,7,4,7,7,4,7,7,7,1,7,7,7,4,4,6,-9,4,7,7,-9,-9,-8,-9,3,-9,3,2,4,1,-9
"117",NA,1,1206,12,6,4,1,6,5,3,6,4,4,1,1,1,1,6,3,4,6,4,2,1,9,-9,-9,-9,-9,-9,-9,-9,-9,1,7,1,3,1,1,7,0,0,0,0,1,0,0,0,0,4,6,4,2,4,4,3,2,7,7,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-8,-9,-9,-9,-9,-9,-9,-9,-9
"118",NA,1,1207,12,7,3,4,5,-8,4,7,4,4,5,2,1,4,4,2,3,6,2,2,4,9,0,0,0,0,0,0,0,0,2,6,1,2,1,1,6,-9,-9,-9,1,1,12,-9,-9,0,7,4,7,5,2,7,4,4,7,6,4,7,6,1,7,7,4,2,7,2,1,4,4,7,0,1,2,2,4,2,-9,-9,-9,-9,-9
"119",NA,1,1208,12,8,1,3,6,6,7,6,2,6,2,2,1,1,6,5,7,7,5,3,2,9,0,0,0,0,0,0,0,0,5,5,1,3,1,3,3,6,5,1,0,1,12,-9,-9,0,3,-9,6,5,4,6,5,2,6,5,3,6,6,4,6,6,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-8,-9,-9,-9,-9,-9,-9,-9,-9
"120",NA,1,1209,12,9,7,1,7,7,7,7,7,7,1,1,1,1,7,1,7,7,1,1,5,9,0,0,0,0,0,0,0,1,4,1,1,2,1,1,7,6,3,3,0,1,12,0,-9,0,1,4,7,7,7,4,4,1,7,4,1,7,7,1,7,7,7,7,7,4,1,1,4,7,0,-9,-8,-9,-9,-9,-9,-9,-9,-9,-9
"121",NA,1,1210,12,10,2,6,1,2,6,6,7,6,-8,2,4,-8,4,4,6,5,4,2,3,9,0,0,1,0,0,0,0,0,7,4,4,1,1,2,5,5,5,2,0,1,12,-9,-9,0,3,2,6,4,5,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-8,-9,-9,-9,-9,-9,-9,-9,-9
"122",NA,1,1211,12,11,3,3,4,4,4,7,4,6,-8,2,1,-8,6,2,6,6,2,1,4,9,0,0,0,0,0,0,0,0,1,7,1,2,1,1,7,5,4,3,0,1,12,-9,-9,0,7,1,7,1,4,7,7,5,6,6,4,7,6,1,4,7,7,1,4,5,1,5,5,6,1,1,3,1,4,3,1,2,6,1,3
"123",NA,1,1212,12,12,4,3,5,5,5,5,4,4,3,3,4,4,5,4,6,7,5,2,8,9,0,0,0,0,0,0,0,1,2,5,1,-9,-8,3,3,-9,-9,-9,1,3,-9,-9,-9,1,3,6,6,5,1,4,1,1,6,5,5,7,7,3,7,7,6,5,4,-9,1,6,7,7,0,1,3,1,2,3,6,2,5,1,3
"124",NA,1,1301,13,1,3,1,5,6,7,6,5,6,-8,1,3,-8,3,3,4,6,3,1,4,9,0,0,0,0,0,0,0,0,1,7,1,3,0,1,7,2,-9,5,0,1,12,-9,-9,0,7,4,2,2,3,5,3,2,6,6,4,7,6,6,6,7,7,2,6,3,1,3,3,2,0,0,-8,2,2,5,6,4,6,1,3
"125",NA,1,1302,13,2,5,2,5,7,6,6,7,6,-8,2,2,-8,5,5,7,7,1,1,4,9,0,0,1,0,0,0,0,0,4,6,4,4,0,1,6,10,0,2,0,1,12,-9,-9,0,1,6,7,6,4,7,6,2,7,7,7,7,6,3,7,7,4,4,4,4,1,6,6,6,1,1,3,1,3,2,2,2,5,1,4
"126",NA,1,1303,13,3,3,2,5,6,5,7,7,6,-8,3,2,-8,5,4,6,6,3,1,6,9,1,0,0,0,0,0,0,0,2,6,1,4,0,1,7,-9,-9,-9,1,1,12,-9,-9,0,4,3,4,4,4,3,3,3,7,6,1,7,6,3,-9,7,7,3,7,-9,1,5,6,3,0,1,3,2,4,5,2,2,6,1,2
"127",NA,1,1304,13,4,7,2,5,5,3,4,7,7,1,4,1,4,7,2,4,3,1,1,4,9,0,0,0,0,0,0,0,0,1,7,1,5,0,-9,7,10,-9,2,0,1,12,-9,-9,0,4,6,6,5,5,5,7,6,7,7,5,6,7,2,3,7,7,1,7,4,1,6,2,1,0,0,-8,1,1,3,3,4,7,1,3
"128",NA,1,1305,13,5,4,2,2,-8,6,2,6,3,-8,3,4,-8,2,5,6,4,4,4,8,9,0,0,0,0,0,0,0,1,7,1,4,6,0,1,4,12,-9,-9,0,1,12,-9,-9,0,1,5,6,4,6,1,5,5,7,6,5,6,6,-9,6,5,4,6,4,4,3,6,7,5,0,0,-8,1,5,5,2,3,1,5,-9
"129",NA,1,1306,13,6,3,1,7,7,7,6,4,5,1,4,1,1,2,2,4,3,3,2,4,9,0,0,0,0,0,0,0,0,4,7,1,5,0,1,7,10,2,-9,0,1,12,-9,-9,0,1,7,7,1,1,1,2,1,4,7,1,7,3,6,7,7,4,1,4,4,1,4,4,4,0,1,2,2,3,3,1,2,3,1,3
"130",NA,1,1308,13,8,6,4,4,5,2,5,6,5,-8,2,5,-8,6,6,7,6,4,2,8,9,0,0,0,0,0,0,0,1,7,6,1,4,0,1,7,10,-9,2,0,1,12,-9,-9,0,1,6,4,4,1,3,2,6,6,6,1,7,2,6,7,7,7,2,7,6,1,6,7,5,0,1,3,1,6,3,2,-9,-9,-9,-9
"131",NA,1,1309,13,9,6,3,6,4,6,7,7,5,2,2,-9,5,5,4,-9,5,4,5,3,9,0,0,0,0,0,0,0,0,1,3,1,5,0,1,7,10,-9,2,0,1,12,-9,-9,0,1,6,5,4,3,7,4,5,7,6,5,7,5,2,5,7,7,4,7,5,1,6,6,4,0,1,3,1,6,3,2,4,6,5,-9
"132",NA,1,1310,13,10,3,4,3,7,7,1,7,5,-8,4,3,-8,4,2,5,5,1,1,3,9,0,0,1,0,0,0,0,0,3,4,4,3,0,3,2,7,-9,5,0,1,12,-9,-9,0,3,3,7,4,6,4,2,1,7,7,2,6,7,4,6,7,7,3,4,4,1,7,7,1,1,1,2,2,3,2,3,1,6,1,3
"133",NA,1,1311,13,11,3,6,5,6,7,2,6,6,-8,2,5,-8,3,4,4,6,2,2,8,9,0,0,0,0,0,0,0,0,4,5,2,5,0,1,6,10,-9,2,0,-9,12,-9,-9,0,5,7,6,5,3,1,2,2,7,7,4,7,6,2,7,7,6,5,6,-9,1,5,7,3,1,1,2,2,-9,5,2,3,6,1,2
"134",NA,1,1312,13,12,-9,-9,-9,-8,-9,-9,-8,-8,-8,-8,-9,-8,-9,-9,-9,-9,-9,-9,-9,9,0,0,0,0,0,0,0,0,-9,-9,-9,-9,-8,-9,-9,-9,-9,-9,0,-9,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-8,-9,-9,-9,-9,-9,-9,-9,-9
"135",NA,1,1401,14,1,3,2,5,5,5,3,7,6,7,-8,3,4,7,2,6,7,4,4,1,9,0,0,0,0,0,0,0,0,1,2,1,3,1,1,7,8,4,-9,9,2,10,2,-9,9,6,1,7,4,-9,7,1,1,7,2,7,7,7,1,2,6,2,1,2,2,2,2,5,7,0,0,-8,2,3,3,2,-9,-9,-9,-9
"136",NA,1,1402,14,2,1,1,7,7,5,6,1,5,-8,-8,6,7,5,4,5,4,4,4,8,9,0,0,0,0,0,0,0,1,1,1,1,4,0,1,5,4,8,-9,9,3,2,10,-9,9,6,7,4,4,1,7,4,2,3,6,7,7,7,1,3,3,5,5,4,4,3,3,4,3,0,0,-8,1,2,4,6,-9,-9,-9,-9
"137",NA,1,1403,14,3,3,3,3,4,6,4,2,4,6,-8,2,7,4,5,4,3,5,6,7,9,0,0,0,0,0,0,1,0,3,4,1,4,1,2,3,4,8,-9,0,2,2,8,-9,0,4,6,5,4,2,2,6,2,6,6,3,6,6,3,6,6,4,4,4,2,2,4,5,6,0,0,-8,2,3,4,3,-9,-9,-9,-9
"138",NA,1,1404,14,4,2,5,7,7,6,7,7,5,5,4,1,4,4,3,4,1,2,4,3,9,0,0,0,0,0,0,0,1,3,3,3,3,1,1,4,-9,-9,-9,9,3,2,10,-9,9,5,3,7,3,7,7,3,1,3,3,3,7,7,2,3,6,4,3,3,3,3,7,6,7,0,1,3,1,5,3,3,-9,-9,-9,-9
"139",NA,1,1405,14,5,4,1,1,4,4,7,7,2,4,-8,4,4,2,6,2,1,7,7,4,9,0,0,0,0,0,0,0,0,7,7,1,4,0,2,7,1,8,-9,9,2,-9,10,-9,9,7,1,7,4,4,1,2,6,7,4,7,6,7,2,6,1,1,7,1,7,2,1,2,7,0,0,-8,2,4,3,1,-9,-9,-9,-9
"140",NA,1,1406,14,6,4,2,7,6,6,5,4,6,7,-8,4,7,5,4,7,3,5,6,8,9,0,0,0,0,0,0,0,1,3,4,1,4,1,2,5,4,8,0,0,2,2,10,0,0,3,5,7,5,2,6,2,3,7,5,5,7,6,1,6,2,7,4,6,4,2,5,7,5,1,1,3,1,6,5,2,-9,-9,-9,-9
"141",NA,1,1407,14,7,3,5,7,6,6,2,6,6,5,-8,2,5,6,5,3,4,4,4,3,9,0,0,0,0,0,0,0,1,1,3,1,5,0,2,7,4,7,1,9,2,2,8,0,9,1,3,5,4,5,2,1,1,7,5,3,7,7,1,7,7,5,7,4,4,2,5,6,7,0,0,-8,2,4,5,6,-9,-9,-9,-9
